index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
8eae33ee971e4c60841809559ae54ef9,2026-07-11T06:33:10Z,Storm,гроза в Москве,news.mail.ru,ru,0.8,"Die Moskauer wurden am Samstag vor Gewittern und Hagel gewarnt. Prognostiker Leus: Am Samstag werden in Moskau Regen, Gewitter und Hagel erwartet.",Москвичей предупредили о грозе и граде в субботу,"Синоптик Леус: в Москве в субботу ожидаются дождь, гроза и град.","Muscovites were warned about thunderstorms and hail on Saturday. Forecaster Leus: rain, thunderstorm and hail are expected in Moscow on Saturday.","Moscovitae de tonitribus et grandine die Sabbati moniti sunt. Vatem Leus: pluvia, tonitrua et grando Moscuae die Saturni exspectantur.",https://news.mail.ru/society/71595938/,https://resizer.mail.ru/p/9c1cfafb-02aa-5888-9cd8-5b282f31c580/AAAGrefgukUR99MvdugwkTuK_U-RlA5Fs7TAVQeh3mlOkr3J3hYs80zQAxImndYnaH16x_PWr6ngH7S8n0-jR9pSejw.jpg,,"«   24 — 26,   — 22 — 27 », —  .",,2026-07-15 07:23:52+00:00,wmo,Russia,ESB,Europe
78d770852e22d6e1f498c9cedfe3cb49,2026-07-12T17:20:18Z,Storm,гроза в Москве,pogoda.mail.ru,ru,0.8,"Die Moskauer wurden am Montag vor Regen und Gewittern gewarnt. Am Montag werden in Moskau heftiger Regen, Gewitter, Hagel und Wind mit Böen von bis zu 13-18 Metern pro Sekunde vorhergesagt. Der städtische Dienstleistungskomplex der Hauptstadt warnte davor.",Москвичей предупредили о дожде с грозой в понедельник,"В понедельник в Москве прогнозируются сильный дождь, гроза, град и ветер с порывами до 13−18 метров в секунду. Об этом предупредил столичный комплекс городского хозяйства.","Muscovites were warned of rain and thunderstorms on Monday. On Monday in Moscow, heavy rain, thunderstorm, hail and wind with gusts of up to 13-18 meters per second are forecast. The capital's urban services complex warned about this.","Moscovitae monitae sunt de pluviis et procellis die Lunae. Die Lunae in Moscuae pluviae, tonitrui, grando et venti cum procellis usque ad 13-18 metra per secundam praesagiunt. Officia urbana capitalia de hoc complexu monuerunt.",https://pogoda.mail.ru/news/71607322/,https://resizer.mail.ru/p/f21c9834-a0ec-5d16-9c5e-c285ef9c50f4/AAAGQm8cewo4aBHzs4aPrbHMrPdCOZPYAG2c_4CBMz1NbyXb9Nq7MHsdORfLj-MUyeFC3WUQKbptTYVZcEBquoqr4Qc.jpg,,"«  ,  00.00  21.00 13    , ,   , .    13−18  », —       «».",,2026-07-15 07:23:52+00:00,wmo,Russia,ESB,Europe
8bad9a4d2a7528a09641863b8b7c9052,2026-07-14T05:15:38Z,Storm,гроза в Москве,lenta.ru,ru,0.8,"Ein Gewitter wird über Moskau kommen. Am Dienstag, 14. Juli, werden in Moskau Gewitter und heißes Wetter erwartet. Das berichteten Spezialisten des Hydrometeorologischen Zentrums, die Prognose wurde auf der Website der Organisation veröffentlicht",В Москву придет гроза,"Во вторник, 14 июля, в Москве ожидается гроза и жаркая погода. Об этом сообщили специалисты Гидрометцентра, прогноз опубликован на сайте организации","A thunderstorm will come to Moscow. On Tuesday, July 14, thunderstorms and hot weather are expected in Moscow. This was reported by specialists from the Hydrometeorological Center, the forecast was published on the organization’s website","Tonitrua Moscuam veniet. Die Martis, die 14 mensis Iulii, tonitruum et aestus Moscuae expectatur. Hoc relatum est a peritis ab Centre Hydrometeorologico, praenuntiatio divulgata est in Institutis's website",https://lenta.ru/news/2026/07/14/v-moskvu-pridet-groza/,https://icdn.lenta.ru/images/2026/07/14/08/20260714081236852/share_32c65351f0218d2aa775a6c8f9f2305a.jpg,,", 14 , . , .
 . , . 24- 26 . 744 , 6-11 15 .
 , . , , .",,2026-07-15 07:23:52+00:00,wmo,Russia,ESB,Europe
25b01903a6330b08e1b4d333f77e78b7,2026-07-10T15:00:00Z,Thunderstorm,гроза в россии,rg.ru,ru,0.7,"Die Wettergefahrenstufe in der Region Moskau wurde auf Orange angehoben. In der Hauptstadtregion wurde die Wettergefahrenstufe von Gelb auf Orange angehoben. Der Grund dafür ist nach Angaben des Hydrometeorologischen Zentrums Russlands ein in der ersten Nachthälfte des 11. Juli vorhergesagtes Gewitter mit starkem Regen, Hagel und einem Sturm von bis zu 25 m/s.",Уровень погодной опасности в Московском регионе повысили до оранжевого,"В столичном регионе уровень погодной опасности повышен с желтого до оранжевого, причина - прогнозируемая в первой половине ночи 11 июля гроза с сильным ливнем, градом и шквалом до 25 м/с, следует из данных Гидрометцентра России .","The weather danger level in the Moscow region has been raised to orange. In the capital region, the weather danger level has been increased from yellow to orange, the reason is a thunderstorm predicted in the first half of the night on July 11 with heavy rain, hail and a squall of up to 25 m/s, according to data from the Hydrometeorological Center of Russia.","Tempestatis periculum gradu in regione Moscuae ad orange evectus est. In regione capitis, periculum tempestatis e flavis in aurantiaco auctum est, ratio tonitrui praedictum est in prima media nocte die 11 mensis Iulii cum pluvia, grandine et procellis usque ad 25 m/s, secundum notitias ab Centro Hydrometeorologico Russiae.",https://rg.ru/2026/07/10/reg-cfo/uroven-pogodnoj-opasnosti-v-moskovskom-regione-povysili-do-oranzhevogo.html,https://cdnstatic.rg.ru/images/rg-social-dummy-logo-650x360.jpg,,"10 11 , . 25 /, .
 00 11 .
 , 21 11 .
, 15:00 .",,2026-07-15 21:14:04+00:00,wmo,Russia,ESB,Europe
18d52e68b3547c3520f07a993b8b30aa,2026-07-10T17:06:39Z,Thunderstorm,гроза в россии,lenta.ru,ru,0.7,"„The Night Witch“ wurde in Russland präsentiert. Die Groza Group of Companies (GK) präsentierte den Hexacopter Night Witch auf der Drone Expo 2026, einer Ausstellung für unbemannte Systeme in Kasan. Die Flugreichweite beträgt bis zu 20 Kilometer, sagte ein Vertreter von Groza gegenüber TASS",В России представили «Ночную ведьму»,"Группа компаний (ГК) «Гроза» представила гексакоптер «Ночная ведьма» на выставке беспилотных систем «Дрон экспо-2026» в Казани. Дальность полета составляет до 20 километров, рассказал представитель «Грозы» ТАСС","“The Night Witch” was presented in Russia. The Groza Group of Companies (GK) presented the Night Witch hexacopter at the Drone Expo 2026 exhibition of unmanned systems in Kazan. The flight range is up to 20 kilometers, a Groza representative told TASS","""Nox Witch"" in Russia praesentabatur. Groza Coetus Sociarum (GK) Noctem Witch hexacoprum apud Drone Expo 2026 exhibitum exhibebat rationum inanibus in Kazan. Spatium fugae usque ad viginti chiliometrorum est, repraesentativum Groza TASS . indicavit",https://lenta.ru/news/2026/07/10/v-rossii-predstavili-nochnuyu-vedmu/,https://icdn.lenta.ru/images/2026/07/10/15/20260710154212012/share_f64bec5a157ecd01c403b1b4513b6d9b.jpg,,"() «» « » « -2026» . 20 , «» .
 . « » . 15 . , 20 .
« . 20 , 45 », .
, «-20». 13 20- .",,2026-07-15 21:14:04+00:00,wmo,Russia,ESB,Europe
e72e9464494770373bc6b85d7d7479ed,2026-07-13T04:51:01Z,Storm,гроза в Москве,lenta.ru,ru,0.8,"Die Moskauer wurden vor Regen und Gewittern gewarnt. Am Montag, 13. Juli, werden in Moskau kurze Regenfälle erwartet. In einigen Gebieten sei ein Gewitter möglich, warnten Wettervorhersager des Hydrometeorologischen Zentrums Russlands die Bewohner der Hauptstadt.",Москвичей предупредили о дождях с грозой,"В понедельник, 13 июля, в Москве ожидаются кратковременные дожди. В отдельных районах возможна гроза, предупредили жителей столицы синоптики Гидрометцентра России","Muscovites were warned about rain and thunderstorms. On Monday, July 13, short rains are expected in Moscow. A thunderstorm is possible in some areas, weather forecasters from the Hydrometeorological Center of Russia warned residents of the capital.","Moscovitae de pluvia et tonitribus moniti sunt. Die Lunae, mensis Iulii XIII, breves pluviae Moscuae exspectantur. Tonitruum fieri potest in nonnullis locis, praenuntia tempestatum ab Centrum Hydrometeorologico Russiae incolas capitis monuit.",https://lenta.ru/news/2026/07/13/moskvichey-predupredili-o-dozhdyah-s-grozoy/,https://icdn.lenta.ru/images/2026/07/13/07/20260713075208578/share_8b7434f3ee70d14f0fdb6928db40c2f1.jpg,,", 13 , . , .
 20-22 . , 14 , 18 . 19-24 18 .
 5-10 . 13-18 .
 «» , . , . , , , .",,2026-07-15 21:14:04+00:00,wmo,Russia,ESB,Europe
776d38b23ad478bc449586bfef69ee1d,2026-07-12T03:30:00Z,Storm,шторм в Эстонии,iz.ru,ru,0.8,"Aufgrund des Sturms blieben in Estland mehr als 8.000 Haushalte ohne Strom. Mehr als 8.000 Haushalte in Estland waren infolge des Sturms, der das Land heimsuchte, ohne Strom. Dies berichtete der Fernseh- und Radiosender ERR am 11. Juli unter Berufung auf den Energienetzbetreiber Elektrilevi. „Am Samstag wurde Estland von einem Sturm heimgesucht, in dessen Folge laut...",Более 8 тыс. домохозяйств остались без электричества в Эстонии из-за шторма,"Более 8 тыс. домохозяйств остались без света в Эстонии в результате обрушившегося на страну шторма. Об этом 11 июля сообщает телерадиокомпания ERR со ссылкой на оператора энергосетей Elektrilevi.«В субботу Эстонию накрыл шторм, в результате которого, согласно…","More than 8 thousand households were left without electricity in Estonia due to the storm. More than 8 thousand households were left without electricity in Estonia as a result of the storm that hit the country. This was reported on July 11 by the ERR television and radio company, citing energy network operator Elektrilevi. “On Saturday, Estonia was hit by a storm, as a result of which, according to...","Plus quam VIII milia familiarum sine electricitate in Estonia ob tempestatem relictae erant. Plus quam VIII milia familiarum in Estonia sine electricitate relicti sunt propter vim tempestatis quae patriam attingit. Hoc relatum est die 11 mensis Iulii ab ERR televisificis et societatis radiophonicis, adhibitis energiae retis operator Elektrilevi. ""Sabbato Estonia tempestate percussa est, qua ex causa, ut auctor est...",https://iz.ru/2131110/2026-07-12/bolee-8-tys-domokhoziaistv-ostalis-bez-elektrichestva-v-estonii-iz-za-shtorma,http://cdn.iz.ru/sites/default/files/styles/900x506/public/news-2026-07/KE207063%20copy.jpg?itok=ONTW_qZj,,"8 . . 11 ERR Elektrilevi.
« , , Elektrilevi, 8 . », .
, - - . , .
 9 , . , , .",,2026-07-17 07:29:10+00:00,wmo,Estonia,NEU,Europe
f9f52a5783dafbf31a30429582f87f52,2026-07-15T16:32:27Z,Thunderstorm,град Краснодарский край,news.mail.ru,ru,0.8,"Pflaumengroßer Hagel bedeckte die Region Krasnodar. Am Mittwoch, dem 15. Juli, traf ein starker Hagel in der Größe einer reifen Pflaume die Region Krasnodar. Zuvor war in der Region eine Sturmwarnung ausgegeben worden. Den Einwohnern von Krasnodar wurden heftige Regenfälle versprochen, die sich in Überschwemmungen, Gewitter und Wind mit Böen verwandeln, deren Geschwindigkeit ...",Град размером со сливу накрыл Краснодарский край,"Мощный град сопоставимый по размеру с плодом спелой сливы в среду, 15 июля, обрушился на Краснодарский край. Ранее в регионе объявили в штормовое предупреждение. Краснодарцам обещали мощные ливни, переходящие в потопы, грозу и ветер с порывами, скорость котор…","Hail the size of a plum covered the Krasnodar region. A powerful hail comparable in size to a ripe plum struck the Krasnodar region on Wednesday, July 15. Earlier, a storm warning was issued in the region. Krasnodar residents were promised powerful downpours turning into floods, thunderstorms and wind with gusts, the speed of which...","Grando magnitudo pruni regionem Krasnodar obtexit. Grando valida magnitudine comparata ad plum maturam regionem Krasnodar percussit die Mercurii, mensis Iulii. Antea tempestas denuntiata est in regione. Krasnodar incolas promiserunt potentes imbres in inundationes, procellas et ventos cum procellis, quarum celeritas.",https://news.mail.ru/society/71646172/,https://news.mail.ru/social_preview/71646172/?time=6a90ebb19a48bb927ef5a386a9ba7c20,,",          , 17  18 . ,     20−25 ,    8−13 .       9  14 .",,2026-07-20 12:26:52+00:00,wmo,Russia,ESB,Europe
5605d5f6b33ad20fa6e58bac1b79e859,2026-07-16T15:41:17Z,Flood,паводок Свердловская область,meduza.io,ru,0.8,"In der Region Swerdlowsk kommt es aufgrund dreiwöchiger Regenfälle zu Überschwemmungen. In Jekaterinburg gab es einen Sturm, Bäume wurden umgeworfen und 49 Ampeln gingen kaputt. Fotos. Die Region Swerdlowsk leidet unter den Folgen heftiger Regenfälle, die seit Ende Juni andauern. Mehr als 400 Privathäuser und 1.700 Privatgrundstücke wurden überflutet. Aufgrund des Hochwassers war es notwendig, den Verkehr auf einigen Straßen, darunter auch auf dem Bundesabschnitt, zu sperren.","Свердловская область переживает паводок из-за трех недель дождей. В Екатеринбурге прошел шторм, повалены деревья, сломаны 49 светофоров. Фотографии","Свердловская область переживает последствия ливней, которые продолжаются с конца июня. Больше 400 частных домов и 1700 приусадебных участков оказались затоплены. Из-за паводка пришлось перекрывать проезд по некоторым дорогам, в том числе по участку федерально…","The Sverdlovsk region is experiencing floods due to three weeks of rain. There was a storm in Yekaterinburg, trees were knocked down, and 49 traffic lights were broken. Photos. The Sverdlovsk region is experiencing the consequences of heavy rains that have been continuing since the end of June. More than 400 private houses and 1,700 personal plots were flooded. Due to the flood, it was necessary to block travel on some roads, including the federal section...","Regio Sverdlovsk inundationes experitur propter tres septimanas pluviae. Tempestas in Yekaterinburg facta est, arbores deiectae sunt, et 49 luminaria negotiationis fracta sunt. Imagines. Regio Sverdlovsca in gravibus imbribus consecutiones experitur quae post finem Iunii continuatae sunt. Plus quam 400 domus privatae et mille 700 personales insidiae inundatae sunt. Ob diluvium necessarium fuit iter aliquibus viae obsistere, sectione foederata incluso.",https://meduza.io/feature/2026/07/16/sverdlovskaya-oblast-perezhivaet-pavodok-iz-za-treh-nedel-dozhdey-v-ekaterinburge-proshel-shtorm-povaleny-derevya-slomany-49-svetoforov,https://meduza.io/imgly/share/1784216477/feature/2026/07/16/sverdlovskaya-oblast-perezhivaet-pavodok-iz-za-treh-nedel-dozhdey-v-ekaterinburge-proshel-shtorm-povaleny-derevya-slomany-49-svetoforov,http://web.archive.org/web/20260716191813/https://meduza.io/feature/2026/07/16/sverdlovskaya-oblast-perezhivaet-pavodok-iz-za-treh-nedel-dozhdey-v-ekaterinburge-proshel-shtorm-povaleny-derevya-slomany-49-svetoforov,",   . 400  1700 . -   ,       . 15     .     ,   ,   49 . «» .",,2026-07-21 03:42:49+00:00,wmo,Russia,ESB,Europe
db87efa7584d3f1d4aa181e4c1b67446,2026-07-15T18:08:31Z,Thunderstorm,град Краснодарский край,lenta.ru,ru,0.8,Die russische Region wurde von pflaumengroßem Hagel heimgesucht. Die Region Krasnodar wurde von Unwettern mit großem Hagel heimgesucht. Der Telegram-Kanal Moskau 24 wurde auf schlechtes Wetter in der russischen Region aufmerksam.,Российский регион накрыл град размером со сливу,Краснодарский край накрыла непогода с крупным градом. О ненастье в российском регионе стало известно Telegram-каналу «Москва 24»,The Russian region was hit by hail the size of a plum. The Krasnodar region was hit by bad weather with large hail. The Moscow 24 Telegram channel became aware of bad weather in the Russian region.,Russica regio grandine magnitudine pruni percussa est. Regio Krasnodar tempestatibus magna grandine ictus est. Moscuae 24 alveum Telegram sensit tempestatum tempestatum in regione Russiae.,https://lenta.ru/news/2026/07/15/rossiyskiy-region-nakryl-grad-razmerom-so-slivu/,https://icdn.lenta.ru/images/2026/07/15/20/20260715205030983/share_1076bccd2a802fbb5b1823809ed6ec1b.jpg,,". Telegram- « 24».
 , , . , .
 , , 15 , . , . , .",,2026-07-21 12:00:19+00:00,wmo,Russia,ESB,Europe
b7fb995e678dfe04012d7d0e4a9bcd82,2026-07-16T00:13:59Z,Thunderstorm,град Краснодарский край,life.ru,ru,0.8,"In der Region Krasnodar fiel pflaumengroßer Hagel. Schwerer Hagel traf die Region Krasnodar, einzelne Stücke erreichten die Größe einer großen Pflaume. Auf dem Telegram-Kanal Moskau 24 erschienen Aufnahmen über die Folgen des schlechten Wetters.",В Краснодарском крае выпал град размером со сливу,"На Краснодарский край обрушился сильный град, отдельные куски достигали размеров крупной сливы. Кадры с последствиями непогоды появились в Telegram-канале «Москва 24».","In the Krasnodar region, hail the size of a plum fell. Heavy hail hit the Krasnodar region, individual pieces reached the size of a large plum. Footage of the consequences of bad weather appeared on the Moscow 24 Telegram channel.","In regione Krasnodar, grando pruni magnitudo cecidit. Grando gravis in regione Krasnodar percussa, singula membra ad magnitudinem pruni magni pervenerunt. Footage consequentium tempestatum malarum apparuit in alveo Telegram Moscuae 24 .",https://life.ru/p/1900337,https://static.life.ru/ip/unsafe/rs:fit:1200:/q:98/sh:0.5/czM6Ly9saWZlLXN0YXRpYy9wdWJsaWNhdGlvbnMvMjAyNi83LzE2LzkzMjc5ODIxODM5My43MTkyLmpwZw==.webp,,", . Telegram- « 24». 
 . © Telegram / 24
, . , . , . 
 Life.ru , . , , . . , 25 . , .
 «» Life.ru.",,2026-07-21 12:00:19+00:00,wmo,Russia,ESB,Europe
8c85633594174d3ed19ddf497b58cb4b,2026-07-16T00:16:06Z,Thunderstorm,град Краснодарский край,news.mail.ru,ru,0.8,"In der Region Krasnodar fiel pflaumengroßer Hagel. Schwerer Hagel traf die Region Krasnodar, einzelne Stücke erreichten die Größe einer großen Pflaume. Auf dem Telegram-Kanal Moskau 24 erschienen Aufnahmen über die Folgen des schlechten Wetters.",В Краснодарском крае выпал град размером со сливу,"На Краснодарский край обрушился сильный град, отдельные куски достигали размеров крупной сливы. Кадры с последствиями непогоды появились в Telegram-канале «Москва 24».","In the Krasnodar region, hail the size of a plum fell. Heavy hail hit the Krasnodar region, individual pieces reached the size of a large plum. Footage of the consequences of bad weather appeared on the Moscow 24 Telegram channel.","In regione Krasnodar, grando pruni magnitudo cecidit. Grando gravis in regione Krasnodar percussa, singula membra ad magnitudinem pruni magni pervenerunt. Footage consequentium tempestatum malarum apparuit in alveo Telegram Moscuae 24 .",https://news.mail.ru/society/71648597/,https://resizer.mail.ru/p/304830c6-2110-5ebf-a09c-c9d51ace1e6d/AAAG5O1T5Rz5R7-auWalXwx3_rfgnX5LTbooD-qg8L8ITUU6Efh7V8Ys2DM9C-XGIUB7sW5Fu7_JmwGjTSDzh32SYpQ.jpg,,"Life.ru ,     .   ,   ,   . .   , 25    . ,   .",,2026-07-21 12:00:19+00:00,wmo,Russia,ESB,Europe
52925b78b43211212398a511b2e0a88d,2026-07-16T17:06:42Z,Flood,наводнение россии,www.youtube.com,ru,0.7,"Chodorkowski LIVE: ⚡️NEWS | POLIZEI-RASEN IN MOSKAU | Überschwemmungen in Russland | ARGENTINIEN IM FINALE | Lauter Rücktritt (07.16.2026). Die wichtigsten Nachrichten für den Morgen des 16. Juli:
— Die argentinische Nationalmannschaft erreichte das Finale der FIFA-Weltmeisterschaft und besiegte England mit 2:1. Die Begründer des Fußballs führten 5 Minuten vor Ende der regulären Spielzeit mit 1:0, aber Messi lieferte zwei Vorlagen und Argentinien schnappte sich den Sieg ...",Ходорковский LIVE: ⚡️НОВОСТИ | БЕСПРЕДЕЛ ПОЛИЦИИ В МОСКВЕ | НАВОДНЕНИЕ В РОССИИ | АРГЕНТИНА В ФИНАЛЕ | ГРОМКАЯ ОТСТАВКА (2026-16-07),"Главные новости к утру 16 июля:
— Сборная Аргентины вышла в финал чемпионата мира по футболу, обыграв Англию со счетом 2:1. Родоначальники футбола вели 1:0 за 5 минут до конца основного времени, но Месси сделал две голевых передачи, и Аргентина вырвала победу…","Khodorkovsky LIVE: ⚡️NEWS | POLICE LAWNESS IN MOSCOW | FLOODING IN RUSSIA | ARGENTINA IN THE FINAL | LOUD RESIGNATION (2026-16-07). The main news for the morning of July 16:
— The Argentina national team reached the final of the FIFA World Cup, beating England with a score of 2:1. The founders of football were leading 1:0 5 minutes before the end of normal time, but Messi made two assists and Argentina snatched victory...","Khodorkovsky LIVE: ⚡️NEWS | POLICE LAWNESS IN MOSCOW | FLOODING IN RUSSIA | ARGENTINA IN ULTIMUM | DECLAMATIO ABDICATIO (2026-16-07). Praecipuum nuntium matutinum ad diem 16 Iulii;
- Argentina turma nationalis ultimam FIFA World Cup attigit, Angliam pulsans cum septuaginta 2:1. Conditores pilae ducebant 1:0 5 minutes ante finem temporis normali, sed Messi duo auxilia et Argentina victoriam ereptam fecerunt.",https://www.youtube.com/supported_browsers?next_url=https://www.youtube.com/watch%3Fv%3Dv5IhSGn_4Qs,,,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",,2026-07-21 16:41:17+00:00,wmo,Russia,ESB,Europe
38c6e560e5b8f5058b9e195e1503067e,2026-07-15T13:02:11Z,Storm,шторм в россии,lenta.ru,ru,0.7,"Ein Sturm mit Hagel wird acht Regionen Russlands treffen. Am Mittwoch, 15. Juli, werden acht Regionen Russlands von Schauern mit Gewittern und Hagel heimgesucht. Die Hauptabteilung des Ministeriums für Notsituationen warnte vor einem gefährlichen Sturm",Шторм с градом обрушится на восемь регионов России,"В среду, 15 июля, ливни с грозами и градом обрушатся на восемь регионов России. Об опасном шторме предупредили в главном управлении МЧС","A storm with hail will hit eight regions of Russia. On Wednesday, July 15, showers with thunderstorms and hail will hit eight regions of Russia. The main department of the Ministry of Emergency Situations warned about a dangerous storm","Tempestas grandine octo regiones Russiae feriet. Die Mercurii, XV mensis Iulii, imbres tonitruum et grandinum octo regiones Russiae ferient. Principalis department Ministerii tumultuarios Situs monuit de tempestate periculosa",https://lenta.ru/news/2026/07/15/shtorm-s-gradom-obrushitsya-na-vosem-regionov-rossii/,https://icdn.lenta.ru/images/2026/07/15/15/20260715155613074/share_f5b24e06ad75e998c66ae6161b4fabf7.jpg,,": / 
, 15 , . .
« (), 15 , , , », .
 , , , - - , .
 , , , 25 .
. , 85-90 .",,2026-07-24 21:19:55+00:00,wmo,Russia,ESB,Europe
219c30d472eae5baa9766bca08ffaafd,2026-07-09T08:39:18Z,Wildfire,лесной пожар в волгоградской области,hi-tech.mail.ru,ru,0.3,"In Russland stellten sie den „Fortune Teller“-Komplex zur Erkennung von Drohnen vor. Wir erzählen Ihnen mehr über die Möglichkeiten des heimischen Systems. Auf der internationalen Ausstellung und dem Forum unbemannter Flugsysteme „Drone Expo - 2026“, die in Kasan stattfindet, wurde der elektronische Aufklärungskomplex „Fortune Teller“ vorgestellt. TASS schreibt darüber mit Bezug auf...",В России представили комплекс «Гадалка» для обнаружения дронов,"Рассказываем больше о возможностях отечественной системы.На международной выставке-форуме беспилотных авиационных систем «Дрон Экспо – 2026», которая проходит в Казани, представили комплекс радиоэлектронной разведки «Гадалка». Об этом пишет ТАСС со ссылкой на…","In Russia, they presented the “Fortune Teller” complex for detecting drones. We tell you more about the capabilities of the domestic system. At the international exhibition and forum of unmanned aerial systems “Drone Expo - 2026”, which takes place in Kazan, the “Fortune Teller” electronic reconnaissance complex was presented. TASS writes about this with reference to...","In Russia complexum ""Fortun Teller"" obtulerunt ut fucos deprehenderent. Plura de facultatibus systematis domestici vobis narramus. Ad exhibitionem internationalem et forum systematum inanibus aerias ""Drone Expo-2026"", quod in Kazan evenit, ""Fortuna Teller"" electronic exploratoris complexus praesentatus est. De hoc scribit TASS cum ad...",https://hi-tech.mail.ru/news/150977-v-rossii-predstavili-kompleks-gadalka-dlya-obnaruzheniya-dronov/,https://resizer.mail.ru/p/d5e293ad-2c7e-5d03-9fd9-599f869f5b84/AQAKpCxJFuhK58hfY44jWVGZzzTOW5W9WFet-PgKmQ6ITJOAlMsicjoil35XHQMJbbiz8mDpU0WnpJPArxw2vgZbGrQ.jpg,,", 50 . «» — , . 8,5 . — 890 6000 . , .",,2026-07-26 03:53:05+00:00,wmo,Russia,ESB,Europe
bae5fd7e29404982531cfd0bcdb32e3d,2026-07-15T11:55:48Z,Flood,затопление Курганской области,www.youtube.com,ru,0.3,"Chodorkowski LIVE: ⚡️NEWS | KRIM OHNE LICHT UND WASSER | Schießerei an einer Tankstelle. ES GIBT VERWUNDETE | FRAUEN WERDEN AN DIE FRONT GEDREHNT (07.15.2026). Hauptnachrichten 15. Juni.
- Russland hat Luftverteidigungssysteme aus der einzigen Werft des Landes abgezogen, in der Atom-U-Boote gebaut werden.
- Die Kraftstoffkrise hat den Güterverkehr getroffen. Aufgrund der Knappheit und des Preisanstiegs von Dieselkraftstoff betragen die Zölle für den Warentransport in Russland nur...",Ходорковский LIVE: ⚡️НОВОСТИ | КРЫМ БЕЗ СВЕТА И ВОДЫ | ПЕРЕСТРЕЛКА НА АЗС. ЕСТЬ РАНЕНЫЕ | ЖЕНЩИН ГОНЯТ НА ФРОНТ (2026-15-07),"Главные новости 15 июня.
- Россия отвела системы ПВО от единственной в стране верфи, где строят атомные подводные лодки.
- Топливный кризис ударил по грузоперевозкам. Из-за дефицита дизтоплива и его подорожания тарифы на транспортировку грузов в России всего …","Khodorkovsky LIVE: ⚡️NEWS | CRIMEA WITHOUT LIGHT AND WATER | SHOOTOUT AT A GAS STATION. THERE ARE WOUNDED | WOMEN ARE DRIVEN TO THE FRONT (2026-15-07). Main news June 15.
- Russia has withdrawn air defense systems from the only shipyard in the country where nuclear submarines are built.
- The fuel crisis has hit cargo transportation. Due to the shortage of diesel fuel and its rise in price, tariffs for transporting goods in Russia are only...","Khodorkovsky LIVE: ⚡️NEWS | CRIMEA SINE LUX ET AQUA | Shootout AT A gas station. SAUCIUNTUR | MULIERIBUS COGITATIS ANTE (2026-15-07). Praecipuum evangelium 15 Iunii.
- Russia systemata defensionis aeris discessit a sola navalia in regione ubi submarini nuclei aedificantur.
- Discrimen cibus mercium vecturae feriet. Ob inopiam pellentesque cibus eiusque in pretio ortus, portoriis ad bona in Russia transportanda tantum sunt.",https://www.youtube.com/supported_browsers?next_url=https://www.youtube.com/watch%3Fv%3Dr4GaaJDJC8s,,,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",,2026-07-26 16:13:56+00:00,wmo,Russia,ESB,Europe
958b9fc532a82d5e8edaa39f495b6d0b,2026-07-08T08:21:52Z,Storm,гроза ростовской области,www.youtube.com,ru,0.3,"Alexander Plyushchev: Krim: Blockade vom Meer aus, Detektiv von Monaco, Zerstörung der Ölraffinerie in Omsk. Kurnikov, Podolyak, Kataev, Stupak (07.08.2026). Alexander Plyushchev erwartet Sie in unserer The Breakfast Show. Alle wichtigen Neuigkeiten besprechen wir live mit Experten. 

Was passiert im Asowschen Meer und was wird jetzt mit dem Seetransit zur Krim passieren? Was über das Attentat auf Ermolaev in Monaco bekannt wurde und wer den Künstler tötete...","Александр Плющев: Крым: блокада с моря, Монакский детектив, Выбили Омский НПЗ. Курников, Подоляк, Катаев, Ступак (2026-08-07)","Александр Плющев ждет вас в нашем The Breakfast Show. Обсудим с экспертами в прямом эфире все главные новости. 

Что происходит в Азовском море, и что теперь будет с морским транзитом в Крым? Что стало известно о покушении на Ермолаева в Монако, и кто убил ис…","Alexander Plyushchev: Crimea: blockade from the sea, Monaco detective, Omsk oil refinery knocked out. Kurnikov, Podolyak, Kataev, Stupak (2026-08-07). Alexander Plyushchev is waiting for you in our The Breakfast Show. We will discuss all the main news with experts live. 

What is happening in the Sea of ​​Azov, and what will happen now with sea transit to Crimea? What became known about the assassination attempt on Ermolaev in Monaco, and who killed the artist...","Alexander Plyushchev: Crimea: obsidio e mari, Monaco detectivus, Oleum Omsk conflatorio dempserat. Kurnikov, Podolyak, Kataev, Stupak (2026-08-07). Alexander Plyushchev te exspectat in The Prandium Show nostrum. Omnes praecipuorum nuntiorum peritis vivemus disseremus. 

Quid apud Maeotim lacum, et quid nunc cum mari transitum ad Chersonesum fiet? Quod notum factum est de caede conatu Ermolaev in Monaco, et quis artifex occidit...",https://www.youtube.com/supported_browsers?next_url=https://www.youtube.com/watch%3Fv%3DVVB6uqr2ddI,,,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",,2026-07-27 17:07:01+00:00,wmo,Russia,ESB,Europe
